,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
584,5159,Waves Enterprise,WEST,waves-enterprise,16,2020-01-22T00:00:00.000Z,,38746551.44823468,400000000.0,,585,0.26297928417199,320806.27684128,-2.46799696,-2.03048774,7.40087885,10189540.363989938
585,2530,Fusion,FSN,fusion,31,2018-02-16T00:00:00.000Z,81920000.0,48491427.96105298,66061184.60105299,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'FSN-E14'}",586,0.21048097950068,2241419.3580124,-2.58591193,-8.57165294,34.97765521,10206523.254629092
586,2112,Phoenix Global,PHB,phoenix-global,9,2017-10-08T00:00:00.000Z,,3435655486.7953863,3435655486.7953863,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '1578103c13e39df15d0d29826d957e85d770d8c9'}",587,0.00296342468854,28229.04851536,-3.80056147,-10.54236491,-1.03827728,10181306.29088736
587,3974,Bitcoin 2,BTC2,bitcoin2,7,2019-05-28T00:00:00.000Z,21000000.0,17356434.195,17356434.195,,588,0.58885110599971,336.15393798,3.43001505,-5.65287055,-10.50519487,10220355.471936937
588,2181,Genesis Vision,GVT,genesis-vision,5,2017-11-15T00:00:00.000Z,,4426883.31189056,4436643.92853333,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x103c3a209da59d3e7c4a89307e66521e081cfdf0'}",589,2.2874568135802,961053.83731835,-5.88845289,-19.93325282,50.08167657,10126304.394708542
589,4901,Anchor,ANCT,anchor,2,2019-11-09T00:00:00.000Z,,12827484.0016394,759493671.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5456bc77dd275c45c3c15f0cf936b763cf57c3b5'}",590,0.78924625403935,13419.63431515,-1.78860202,-1.51095663,-0.95585986,10124043.697043588
590,3316,smARTOFGIVING,AOG,smartofgiving,7,2018-09-20T00:00:00.000Z,,73780484.40082622,2003485057.900826,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8578530205cecbe5db83f7f29ecfeec860c297c2'}",591,0.13720113604811,4883.72347964,-0.89556728,-2.88815601,12.39075768,10122766.277973214
591,3,Namecoin,NMC,namecoin,9,2013-04-28T00:00:00.000Z,,14736400.0,14736400.0,,592,0.67929235095047,61175.74314946,-3.01545098,-10.69009468,31.82123426,10010323.800546506
592,2296,OST,OST,ost,13,2017-12-19T00:00:00.000Z,,763665268.9074074,800000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca'}",593,0.01315094005193,3057326.90653705,-1.93831032,-8.40323708,-3.97659366,10042916.171142317
593,5839,AnimalGo,GOM2,animalgo,7,2020-07-14T00:00:00.000Z,993993561.0,966864393.0,966864393.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x48783486ddD7fa85ECa6B0C4AE8920Bc25DfbcD7'}",594,0.01022095592384,884035.2360035,-4.25661708,-9.47715354,-6.47656692,9882278.345183315
594,2345,High Performance Blockchain,HPB,high-performance-blockchain,11,2018-01-09T00:00:00.000Z,,73069950.0,101119949.75,,595,0.13693737798556,565594.35739929,-3.43829334,-10.62967338,47.62786738,10006007.36253597
595,1619,Skycoin,SKY,skycoin,6,2017-04-17T00:00:00.000Z,100000000.0,19000000.0,25000000.0,,596,0.51749889808009,403022.04864278,-6.19115485,-10.45715851,-8.88036382,9832479.06352171
596,3175,Maro,MARO,maro,5,2018-08-14T00:00:00.000Z,1000000000.0,463575153.632,920600309.448,,597,0.02130081033047,2453831.12407132,-3.73035659,-8.31307654,2.8183755,9874526.421433723
597,2941,CoinEx Token,CET,coinex-token,10,2018-07-17T00:00:00.000Z,,708633582.211935,5817096876.538182,,598,0.0138645981313,999958.54467173,-0.92771041,4.49674997,44.51591213,9824919.839712018
598,4824,SymVerse,SYM,symverse,3,2019-12-18T00:00:00.000Z,1000000000.0,66969061.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x79b4D12Fa63A8d1202b26c5Ba6d62136A4A09dDa'}",599,0.14607959149433,29.39025152,-5.5038203,-7.40127224,59.77262865,9782813.073638868
599,6938,YFDAI.FINANCE,YF-DAI,yfdai-finance,5,2020-09-08T00:00:00.000Z,21000.0,3986.0,21000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf4CD3d3Fda8d7Fd6C5a500203e38640A70Bf9577'}",600,2419.689863186387,3802583.19525811,-6.36503228,-18.23384417,-9.62590738,9644883.794660939
600,5325,BIKI,BIKI,biki,6,2020-03-16T00:00:00.000Z,1000000000.0,314898566.8999999,510728078.8999999,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x70debcdab2ef20be3d1dbff6a845e9ccb6e46930'}",601,0.03098459988874,826593.36566757,-0.09803049,4.28847784,-1.00655017,9757006.100934124
601,1955,Neblio,NEBL,neblio,5,2017-09-12T00:00:00.000Z,,16899962.14082582,17322697.37837791,,602,0.56961331981455,1248103.99553479,-5.71641667,-11.31145625,2.03272382,9626443.539776005
602,2359,Polis,POLIS,polis,6,2018-01-10T00:00:00.000Z,25000000.0,9831890.56695441,9831890.56695441,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x622f2962ae78e8686ecc1e30cf2f9a6e5ac35626'}",603,0.97166517017482,35228.10896195,0.70765142,-12.92227509,-12.900916,9553305.620879965
603,3917,Sentivate,SNTVT,sentivate,5,2019-05-06T00:00:00.000Z,4200000000.0,3442164335.159043,4200000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8'}",604,0.00277505138292,216305.27269117,-3.95532135,-10.10187511,-9.48926663,9552182.898521004
604,2468,LinkEye,LET,linkeye,11,2018-01-25T00:00:00.000Z,,829999000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfa3118b34522580c35ae27f6cf52da1dbb756288'}",605,0.01168428998407,175008.55779126,-2.96396956,-0.78651794,9.09267871,9697949.002488116
605,3642,Trade Token X,TIOX,trade-token-x,2,2018-12-20T00:00:00.000Z,,85223647.08511147,223534822.66102275,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd947b0ceab2a8885866b9a04a06ae99de852a3d4'}",606,0.11160223794483,0.0,-5.46565442,-7.47699383,550.77717266,9511149.740518827
606,2608,Mithril,MITH,mithril,34,2018-03-24T00:00:00.000Z,,1000000000.0,1000000000.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'MITH-C76'}",607,0.00939658257161,3485292.04137555,-4.25327242,-12.31250559,-4.36818213,9396582.57161
607,2892,Wowbit,WWB,wowbit,1,2018-07-03T00:00:00.000Z,1111111111.0,277777778.0,1111111111.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '40bb36a54bf28872b6ffdfa7fbc6480900e58448'}",608,0.03358970522358,0.0,-4.10136255,-9.38523701,12.96727292,9330473.680681046
608,6609,Decentrahub Coin,DCNTR,decentrahub-coin,3,2020-08-17T00:00:00.000Z,50000000.0,962236.93514386,1009920.8959117,,609,9.62164013296958,282383.62752172,-4.17061385,-9.59577852,12.59269749,9258297.51260581
609,2918,Bit-Z Token,BZ,bit-z-token,6,2018-07-11T00:00:00.000Z,,125046554.6999999,674513630.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4375e7ad8a01b8ec3ed041399f62d9cd120e0063'}",610,0.07437474557818,1882746.43086382,2.0049238,10.79266006,20.54193731,9300305.69124046
610,3791,Jewel,JWL,jewel,4,2019-03-13T00:00:00.000Z,,54710244.99999997,300000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8275ebf521dc217aa79c88132017a5bcef001dd9'}",611,0.17,333.37,0.0,-2.79351802,-21.91450345,9300741.649999995
611,212,ECC,ECC,eccoin,3,2014-03-20T00:00:00.000Z,25000000000.0,24999999999.983017,24999999999.983017,,612,0.00036879864583,115.92324037,-4.14414726,-45.61853766,12.83371557,9219966.145743737
612,7284,PieDAO DOUGH v2,DOUGH,piedao-dough-v2,2,2020-10-03T00:00:00.000Z,,8941302.14996698,73882341.9197882,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xad32A8e6220741182940c5aBF610bDE99E737b2D'}",613,1.03336895735158,127809.39224356,-5.18726552,-4.18032692,4.21387402,9239664.08007682
613,3753,PlatonCoin,PLTC,platoncoin,4,2019-02-20T00:00:00.000Z,300000000.0,25141456.29552554,300000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x429D83Bb0DCB8cdd5311e34680ADC8B12070a07f'}",614,0.36348794532542,228033.55955116,-5.52447154,-13.362973,-20.39448099,9138616.291349424
614,3609,CWV Chain,CWV,cwv-chain,2,2018-11-16T00:00:00.000Z,,3540912310.9992,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xed494c9e2f8e34e53bdd0ea9b4d80305cb15c5c2'}",615,0.00257072909828,19301.82281324,-2.01093927,-1.27940731,10.49089511,9102726.312343523
615,2021,RChain,REV,rchain,3,2017-10-06T00:00:00.000Z,,482733161.4199296,870506349.5851371,,616,0.01878477273809,211381.87354536,-5.0936285,-14.69543151,-13.12319037,9068032.730413094
616,2545,Arcblock,ABT,arcblock,21,2018-02-26T00:00:00.000Z,,98554305.44029327,186000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb98d4c97425d9908e66e53a6fdf673acca0be986'}",617,0.0906991048206,7959755.01716163,-2.81807367,-12.38560986,35.56929927,8938787.279650588
617,1853,OAX,OAX,oax,7,2017-07-31T00:00:00.000Z,,75071493.57684319,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x701c244b988a513c945973defa05de933b23fe1d'}",618,0.11984708657955,503745.22255516,-5.16726282,-13.49875351,20.87966136,8997099.790360058
618,3071,EUNO,EUNO,euno,2,2018-08-03T00:00:00.000Z,8000000000.0,6087441187.412563,6087441187.412563,,619,0.00147643077701,5960.89720929,-4.10176355,20.8164286,-9.62410531,8987685.522334209
619,7326,DeXe,DEXE,dexe,5,2020-10-07T00:00:00.000Z,98942301.0,2714008.0,98942301.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6'}",620,3.30932822624967,2048153.72884162,2.87657279,3.63284445,95.12451365,8981543.280667415
620,2398,Selfkey,KEY,selfkey,22,2018-01-15T00:00:00.000Z,,3583195380.5704794,5999999954.464072,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4cc19356f2d37338b9802aa8e8fc58b0373296e7'}",621,0.00250155600768,1806112.03366891,-2.82349106,-4.29937789,19.31273054,8963563.930957308
621,5647,Kadena,KDA,kadena,8,2020-05-31T00:00:00.000Z,,60278243.15728044,1000000000.0,,622,0.14669999340366,35543.66972724,-2.08854833,-8.1024802,7.90503313,8842817.873557253
622,3260,AMO Coin,AMO,amo-coin,3,2018-09-10T00:00:00.000Z,,18244150915.26141,19679012761.81035,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x38c87aa89b2b8cd9b95b736e1fa7b612ea972169'}",623,0.00048982341498,648913.3505057,-6.21706771,-5.05217678,29.81135975,8936412.304723836
623,4058,FIBOS,FO,fibos,6,2019-08-29T00:00:00.000Z,,1068105621.6636,1072284254.5136,,624,0.00835010711633,251126.72624312,0.22126758,-1.35829441,-2.50765767,8918796.352445304
624,1107,PAC Global,PAC,pac-global,8,2015-11-02T00:00:00.000Z,50000000000.0,12902841163.27939,12902841163.27939,,625,0.0006859905985,5786.34126876,-3.77816633,-16.25484834,-25.46846284,8851227.731948465
625,1758,TenX,PAY,tenx,31,2017-06-27T00:00:00.000Z,,146689386.04118878,205218255.94857776,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb97048628db6b661d4c2aa833e95dbe1a905b280'}",626,0.06022557313845,38403508.85614205,-3.688152,-1.59398023,18.97089349,8834452.347657941
626,4431,VIDY,VIDY,vidy,15,2019-09-04T00:00:00.000Z,,9067936681.738585,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc77b230f31b517f1ef362e59c173c2be6540b5e8'}",627,0.00097579148178,938947.5828481,-0.9800679,-4.01158908,-11.11345077,8848415.37136091
627,3973,Aryacoin,AYA,aryacoin,11,2019-05-27T00:00:00.000Z,,160459558.5585714,200459553.5585714,,628,0.05516732013926,301562.96486484,-2.21559554,-10.69717423,11.90735901,8852123.836405044
628,2772,Digitex Token,DGTX,digitex-city,13,2018-05-23T00:00:00.000Z,,931035715.0,1300000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc666081073e8dff8d3d1c2292a29ae1a2153ec09'}",629,0.00943816306225,4058299.75526001,-0.9375207,-4.16018661,-18.72287043,8787266.894948518
629,2861,GoChain,GO,gochain,11,2018-06-13T00:00:00.000Z,,1062368579.582844,1117368580.0,,630,0.00824819272958,340725.76559805,-1.38035359,-4.80254563,20.06648336,8762620.794249445
630,3809,DOS Network,DOS,dos-network,9,2019-03-22T00:00:00.000Z,950000000.0,135939017.383,949292114.345,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0A913beaD80F321E7Ac35285Ee10d9d922659cB7'}",631,0.0639785350491,652887.40094139,-2.07670147,-7.42690276,4.46679959,8697179.18817848
631,7080,Gala,GALA,gala,6,2020-09-16T00:00:00.000Z,,6977205436.0,27908821747.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA'}",632,0.00125195197065,43436.67060014,-4.72514918,-7.49432629,15.01036598,8735126.095230093
632,4953,FirmaChain,FCT,firmachain,6,2019-12-06T00:00:00.000Z,,184275043.14955962,600000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe1bad922f84b198a08292fb600319300ae32471b'}",633,0.04712778161556,3605520.65340906,-5.44812177,-9.05066406,-4.2410453,8684473.99075034
633,1587,Dynamic,DYN,dynamic,4,2017-03-26T00:00:00.000Z,,15244380.7185431,15244380.7185431,,634,0.57051035423686,81306.74145921,-0.04769392,1.58610122,0.38849518,8697077.043857582
634,1703,Metaverse ETP,ETP,metaverse,20,2017-06-05T00:00:00.000Z,100000000.0,79628880.52282885,79628985.08712886,,635,0.10858082293882,797248.8202267,2.77399882,2.2775981,10.88248634,8646169.376865732
635,7046,Aavegotchi,GHST,aavegotchi,21,2020-09-14T00:00:00.000Z,,16548076.20915742,23548039.70934492,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3F382DbD960E3a9bbCeaE22651E88158d2791550'}",636,0.52311232358896,20542320.84720466,-0.44427768,-5.66234382,-9.81841159,8656502.596699527
636,7747,reflect.finance,RFI,reflect-finance,3,2020-11-23T00:00:00.000Z,10000000.0,9511059.0,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa1afffe3f4d611d252010e3eaf6f4d77088b0cd7'}",637,0.90498460812138,390740.51161715,-6.61535422,-10.30023787,-14.24371606,8607362.001934325
637,2245,Presearch,PRE,presearch,9,2017-12-05T00:00:00.000Z,500000000.0,380466436.0,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xEC213F83defB583af3A000B1c0ada660b1902A0F'}",638,0.02246830528701,49273.16384743,-4.45763356,-7.22446605,53.96119388,8548436.035508651
638,2379,Kcash,KCASH,kcash,13,2018-01-12T00:00:00.000Z,,445499083.49600005,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7'}",639,0.01913634905555,2450935.00848539,-1.76043937,-0.72530732,11.3347582,8525225.965707071
639,4997,XIO,XIO,xio,9,2020-05-15T00:00:00.000Z,,32225477.0,100000000.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'XIO-B05'}",640,0.26240801851252,272939.66804462,1.01580901,-11.27102267,1.84246495,8456223.565190786
640,1504,InflationCoin,IFLT,inflationcoin,2,2017-01-12T00:00:00.000Z,,44790092020.07955,44790092020.07955,,641,0.00018645184106,0.0,-51.55198122,-54.22845904,12.6151948,8351195.118390647
641,3698,Observer,OBSR,observer,3,2019-01-15T00:00:00.000Z,,2296917316.0,15000000000.0,,642,0.00361035382494,782715.21782175,-6.70420496,-12.88067273,1.66386132,8292684.217391519
642,2403,MOAC,MOAC,moac,2,2018-01-15T00:00:00.000Z,,62463333.6041915,151205864.0,,643,0.13298796649863,0.0,-1.48804346,-33.30096231,153.93038453,8306871.716746969
643,5794,pNetwork,PNT,pnetwork,11,2020-07-01T00:00:00.000Z,87984177.0,21432432.0756197,68680720.62744907,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed'}",644,0.38565175767608,2911701.16242221,-5.76316168,-12.4497874,9.83482556,8265455.101235934
644,7395,Atari Token,ATRI,atari-token,10,2020-10-30T00:00:00.000Z,7771000000.0,69393798.0,7771000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdacd69347de42babfaecd09dc88958378780fb62'}",645,0.11888527282051,93260.53042392,-4.23382123,-10.93818826,-5.38291138,8249900.607281361
645,5380,HUNT,HUNT,hunt,5,2020-03-30T00:00:00.000Z,210129104.0,110357398.888,210129104.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5'}",646,0.07595720173848,6703588.19747234,2.88036627,-0.79314682,21.59195052,8382439.210669724
646,4166,Realio Network,RIO,realio-network,3,2020-06-25T00:00:00.000Z,99999893.0,6568515.0792935,96381237.9575625,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097'}",647,1.25147287551995,537173.06578022,-5.76603849,-11.90198912,5.51408317,8220318.454179589
647,2957,Olive,OLE,olive,1,2018-07-23T00:00:00.000Z,,277007242.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9d9223436ddd466fc247e9dbbd20207e640fef58'}",648,0.02961097681933,0.0,-3.78207854,-9.16885914,13.27930918,8202455.0216485355
648,2665,Dero,DERO,dero,13,2018-04-23T00:00:00.000Z,,10293304.0,18400000.0,,649,0.79196454479424,440868.85844007,-3.48722965,-10.32651599,47.9362461,8151931.81678873
649,2034,Everex,EVX,everex,16,2017-10-10T00:00:00.000Z,,22700000.0,25000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf3db5fa2c66b7af3eb0c0b782510816cbe4813b8'}",650,0.35897357292376,941172.26839743,-3.77915861,-7.12336044,28.73783211,8148700.105369352
650,2246,CyberMiles,CMT,cybermiles,26,2017-12-06T00:00:00.000Z,,800000000.0,1000000000.0,,651,0.01026213031587,3274230.75614017,-4.29794933,-11.07609897,22.05435798,8209704.252696
651,4707,Nexxo,NEXXO,nexxo,3,2019-09-27T00:00:00.000Z,,214654883.5999756,99999999999.99998,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd98BD7bbd9cA9b4323448388AEC1f7c67F733980'}",652,0.03792656065974,96.79190618,-5.5038203,-52.26940168,-18.37279005,8141121.463763902
652,3052,GoCrypto Token,GOC,gocrypto-token,3,2018-08-03T00:00:00.000Z,327902034.0,203327910.0,327902034.0,,653,0.04002727363314,55022.26563579,-5.55309552,-8.0782176,87.31185049,8138661.890824463
653,5893,Frontier,FRONT,frontier,49,2020-09-15T00:00:00.000Z,100000000.0,23905006.99999998,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8C3527CC04340b208C854E985240c02F7B7793f'}",654,0.33991011010565,4888249.13723436,-2.30339373,-8.43034871,6.60849929,8125553.561446327
654,254,Gulden,NLG,gulden,4,2014-04-08T00:00:00.000Z,,532367284.0,532367284.0,,655,0.0151660925941,69957.37631587,-6.25620826,-18.99130076,44.52681868,8073931.523213531
655,5866,DEXTools,DEXT,dextools,12,2020-07-19T00:00:00.000Z,200000000.0,93131055.67912035,149804070.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x26ce25148832c04f3d7f26f32478a9fe55197166'}",656,0.08691674467368,4615.1726464,-10.90907681,9.90062883,1.23872209,8094648.187652379
656,7244,SaTT,SATT,satt,2,2020-09-30T00:00:00.000Z,,3107331201.252978,12270063309.622978,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xDF49C9F599A0A9049D97CFF34D0C30E468987389'}",657,0.00260434017972,3251904.01744972,-5.50597611,-11.01906232,40.04303827,8092547.499120743
